customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,review_imputed,purchases_per_year,dataset_block,spend_x_frequency,high_value_flag,low_value_flag,high_repeat_flag,low_repeat_flag,promo_dependency_score,promo_flag,satisfaction_flag,high_satisfaction,low_satisfaction,age_band,loyalty_score_A,loyalty_score_B,loyalty_tier_A,loyalty_tier_B,premium_shipping,digital_payment,category_code,segment_code,segment_label
290,49,Male,Coat,Outerwear,85.0,New York,M,Yellow,Fall,4.5,1,2-Day Shipping,1,1,26,Credit Card,Monthly,0,12,promo_block,1020.0,1,0,0,0,1.0,1,1,1,0,Mid-Age (35-49),0.6169827931172469,0.5319260204081633,High,Medium,1,1,3,S4,Promo-Habituated Spenders
291,58,Male,T-Shirt,Clothing,33.0,Colorado,M,Indigo,Winter,3.7,1,Standard,1,1,50,Paypal,Weekly,0,52,promo_block,1716.0,0,1,1,0,1.0,1,0,0,0,Senior (50-70),0.8960000000000001,0.378875,High,Low,0,1,1,S0,General Buyers
292,57,Male,Dress,Clothing,26.0,Delaware,Xl,Violet,Fall,3.3,1,Next Day Air,1,1,40,Bank Transfer,Monthly,0,12,promo_block,312.0,0,1,1,0,1.0,1,0,0,0,Senior (50-70),0.6066970788315326,0.2732295918367347,High,Low,1,0,1,S0,General Buyers
293,60,Male,Shoes,Footwear,99.0,Utah,M,Green,Spring,4.7,1,Free Shipping,1,1,24,Cash,Quarterly,0,4,promo_block,396.0,1,0,0,0,1.0,1,1,1,0,Senior (50-70),0.5815222088835534,0.5949719387755102,High,Medium,0,0,2,S4,Promo-Habituated Spenders
294,69,Male,Handbag,Accessories,39.0,Connecticut,M,White,Spring,2.7,1,Express,1,1,33,Paypal,Annually,0,1,promo_block,39.0,0,1,0,0,1.0,1,0,0,1,Senior (50-70),0.4619183673469388,0.2583903061224489,High,Low,1,1,0,S0,General Buyers
295,70,Male,Skirt,Clothing,20.0,New Jersey,M,Gold,Spring,4.6,1,Store Pickup,1,1,19,Credit Card,Every 3 Months,0,4,promo_block,80.0,0,1,0,0,1.0,1,1,1,0,Senior (50-70),0.5429099639855942,0.2178367346938775,High,Low,0,1,1,S2,Promo-Dependent Buyers
296,53,Male,Sunglasses,Accessories,42.0,West Virginia,M,Indigo,Winter,2.7,1,Store Pickup,1,1,24,Credit Card,Quarterly,0,4,promo_block,168.0,0,0,0,0,1.0,1,0,0,1,Senior (50-70),0.4215222088835534,0.2255969387755102,Medium,Low,0,1,0,S2,Promo-Dependent Buyers
297,25,Male,Sandals,Footwear,74.0,Indiana,S,Lavender,Spring,4.8,1,2-Day Shipping,1,1,19,Credit Card,Weekly,0,52,promo_block,3848.0,0,0,0,0,1.0,1,1,1,0,Young Adult (25-34),0.794204081632653,0.4660867346938775,High,Medium,1,1,2,S0,General Buyers
298,48,Male,Shoes,Footwear,26.0,Delaware,Xl,Purple,Summer,4.4,1,Standard,1,1,4,Credit Card,Bi-Weekly,0,26,promo_block,676.0,0,1,0,1,1.0,1,1,0,0,Mid-Age (35-49),0.5429163665466187,0.1555561224489796,High,Low,0,1,2,S2,Promo-Dependent Buyers
299,69,Male,T-Shirt,Clothing,53.0,Maryland,M,Lavender,Winter,4.0,1,Standard,1,1,11,Venmo,Every 3 Months,0,4,promo_block,212.0,0,0,0,1,1.0,1,1,0,0,Senior (50-70),0.4459303721488595,0.2853954081632652,Medium,Low,0,1,1,S2,Promo-Dependent Buyers
300,25,Male,Sneakers,Footwear,80.0,Pennsylvania,M,Maroon,Summer,3.2,1,Next Day Air,1,1,28,Paypal,Fortnightly,0,26,promo_block,2080.0,0,0,0,0,1.0,1,0,0,0,Young Adult (25-34),0.5938551420568228,0.4422551020408163,High,Medium,1,1,2,S0,General Buyers
301,29,Male,Hat,Accessories,98.0,Iowa,M,Teal,Spring,4.4,1,Store Pickup,1,1,24,Paypal,Weekly,0,52,promo_block,5096.0,1,0,0,0,1.0,1,1,0,0,Young Adult (25-34),0.7928163265306123,0.5725969387755102,High,Medium,0,1,0,S4,Promo-Habituated Spenders
302,46,Male,Skirt,Clothing,95.0,Pennsylvania,M,Green,Spring,3.8,1,Standard,1,1,25,Credit Card,Every 3 Months,0,4,promo_block,380.0,1,0,0,0,1.0,1,0,0,0,Mid-Age (35-49),0.5156446578631453,0.5285739795918367,High,Medium,0,1,1,S4,Promo-Habituated Spenders
303,37,Male,Sweater,Clothing,44.0,Delaware,L,Olive,Summer,3.6,1,Express,1,1,27,Bank Transfer,Every 3 Months,0,4,promo_block,176.0,0,0,0,0,1.0,1,0,0,0,Mid-Age (35-49),0.511889555822329,0.3036530612244898,High,Low,1,0,1,S0,General Buyers
304,20,Male,Sandals,Footwear,60.0,Oregon,M,Turquoise,Summer,3.3,1,Next Day Air,1,1,49,Venmo,Weekly,0,52,promo_block,3120.0,0,0,1,0,1.0,1,0,0,0,Teen (18-24),0.8578775510204081,0.4678979591836734,High,Medium,1,1,2,S0,General Buyers
305,40,Male,Dress,Clothing,84.0,Oregon,M,Green,Winter,3.4,1,Next Day Air,1,1,45,Credit Card,Bi-Weekly,0,26,promo_block,2184.0,1,0,1,0,1.0,1,0,0,0,Mid-Age (35-49),0.7139367747098839,0.5584897959183673,High,Medium,1,1,1,S4,Promo-Habituated Spenders
306,60,Male,Sweater,Clothing,59.0,Utah,M,Teal,Fall,3.5,1,2-Day Shipping,1,1,26,Paypal,Annually,0,1,promo_block,59.0,0,0,0,0,1.0,1,0,0,0,Senior (50-70),0.4830612244897959,0.3581760204081632,High,Low,1,1,1,S0,General Buyers
307,26,Male,Jacket,Outerwear,49.0,North Dakota,S,White,Summer,3.6,1,Express,1,1,4,Cash,Annually,0,1,promo_block,49.0,0,0,0,1,1.0,1,0,0,0,Young Adult (25-34),0.3563673469387755,0.2081811224489795,Medium,Low,1,0,3,S2,Promo-Dependent Buyers
308,29,Male,Gloves,Accessories,32.0,Florida,M,Orange,Winter,3.2,1,Free Shipping,1,1,3,Credit Card,Every 3 Months,0,4,promo_block,128.0,0,1,0,1,1.0,1,0,0,0,Young Adult (25-34),0.3329507803121249,0.104704081632653,Medium,Low,0,1,0,S2,Promo-Dependent Buyers
309,66,Male,Handbag,Accessories,29.0,Maryland,M,Beige,Fall,3.7,1,Standard,1,1,45,Venmo,Bi-Weekly,0,26,promo_block,754.0,0,1,1,0,1.0,1,0,0,0,Senior (50-70),0.737936774709884,0.3358647959183674,High,Low,0,1,0,S0,General Buyers
310,66,Male,Dress,Clothing,22.0,Minnesota,M,Yellow,Spring,4.5,1,Standard,1,1,21,Cash,Fortnightly,0,26,promo_block,572.0,0,1,0,0,1.0,1,1,1,0,Senior (50-70),0.6549979991996799,0.2307908163265306,High,Low,0,0,1,S2,Promo-Dependent Buyers
311,56,Male,Pants,Clothing,85.0,Montana,M,Charcoal,Winter,4.6,1,Standard,1,1,50,Cash,Fortnightly,0,26,promo_block,2210.0,1,0,1,0,1.0,1,1,1,0,Senior (50-70),0.8405490196078431,0.660375,High,High,0,0,1,S4,Promo-Habituated Spenders
312,69,Male,Jeans,Clothing,52.0,Rhode Island,L,Silver,Winter,4.1,1,Store Pickup,1,1,19,Bank Transfer,Monthly,0,12,promo_block,624.0,0,0,0,0,1.0,1,1,0,0,Senior (50-70),0.5421256502601041,0.3278367346938775,High,Low,0,0,1,S2,Promo-Dependent Buyers
313,38,Male,Pants,Clothing,89.0,Massachusetts,L,Green,Spring,3.4,1,Next Day Air,1,1,6,Paypal,Annually,0,1,promo_block,89.0,1,0,0,1,1.0,1,0,0,0,Mid-Age (35-49),0.3526122448979591,0.3813852040816326,Medium,Low,1,1,1,S4,Promo-Habituated Spenders
314,42,Male,Dress,Clothing,77.0,Vermont,M,Pink,Spring,3.7,1,Express,1,1,50,Credit Card,Every 3 Months,0,4,promo_block,308.0,0,0,1,0,1.0,1,0,0,0,Mid-Age (35-49),0.6607058823529413,0.571375,High,Medium,1,1,1,S0,General Buyers
315,30,Male,Pants,Clothing,24.0,New Jersey,M,Purple,Summer,3.3,1,Store Pickup,1,1,17,Debit Card,Every 3 Months,0,4,promo_block,96.0,0,1,0,0,1.0,1,0,0,0,Young Adult (25-34),0.4266650660264106,0.1471326530612244,Medium,Low,0,1,1,S2,Promo-Dependent Buyers
316,66,Male,Jewelry,Accessories,24.0,Wisconsin,Xl,Orange,Spring,4.5,1,Express,1,1,24,Debit Card,Annually,0,1,promo_block,24.0,0,1,0,0,1.0,1,1,1,0,Senior (50-70),0.5508163265306123,0.2548469387755102,High,Low,1,1,0,S2,Promo-Dependent Buyers
317,36,Male,Handbag,Accessories,22.0,California,M,Charcoal,Fall,3.3,1,Free Shipping,1,1,46,Venmo,Monthly,0,12,promo_block,264.0,0,1,1,0,1.0,1,0,0,0,Mid-Age (35-49),0.6434317727090836,0.2863418367346939,High,Low,0,1,0,S0,General Buyers
318,58,Male,Sweater,Clothing,82.0,West Virginia,L,Teal,Fall,4.3,1,Standard,1,1,42,Cash,Every 3 Months,0,4,promo_block,328.0,1,0,1,0,1.0,1,1,0,0,Senior (50-70),0.6597262905162065,0.5884336734693878,High,Medium,0,0,1,S4,Promo-Habituated Spenders
319,45,Male,Backpack,Accessories,67.0,South Dakota,M,Beige,Winter,2.5,1,Standard,1,1,10,Cash,Annually,0,1,promo_block,67.0,0,0,0,1,1.0,1,0,0,1,Mid-Age (35-49),0.3051020408163265,0.2515433673469388,Medium,Low,0,0,0,S0,General Buyers
320,47,Male,Shorts,Clothing,74.0,Maine,Xl,White,Spring,2.6,1,Standard,1,1,1,Cash,Every 3 Months,0,4,promo_block,296.0,0,0,0,1,1.0,1,0,0,1,Mid-Age (35-49),0.2727058823529412,0.24225,Low,Low,0,0,1,S0,General Buyers
321,66,Male,Jewelry,Accessories,72.0,Kansas,L,White,Summer,4.9,1,Standard,1,1,28,Debit Card,Quarterly,0,4,promo_block,288.0,0,0,0,0,1.0,1,1,1,0,Senior (50-70),0.6220120048019209,0.5092551020408163,High,Medium,0,1,0,S0,General Buyers
322,41,Male,Sneakers,Footwear,36.0,Vermont,L,Orange,Summer,4.7,1,Free Shipping,1,1,48,Debit Card,Quarterly,0,4,promo_block,144.0,0,1,1,0,1.0,1,1,1,0,Mid-Age (35-49),0.7284609843937574,0.4417959183673469,High,Medium,0,1,2,S0,General Buyers
323,41,Male,Belt,Accessories,95.0,Tennessee,S,Cyan,Winter,3.0,1,Standard,1,1,47,Credit Card,Monthly,0,12,promo_block,1140.0,1,0,1,0,1.0,1,0,0,0,Mid-Age (35-49),0.6255542216886756,0.5928188775510205,High,Medium,0,1,0,S4,Promo-Habituated Spenders
324,66,Male,Hoodie,Clothing,78.0,Tennessee,M,Orange,Winter,3.5,1,Next Day Air,1,1,29,Paypal,Bi-Weekly,0,26,promo_block,2028.0,0,0,0,0,1.0,1,0,0,0,Senior (50-70),0.6239775910364145,0.4566071428571428,High,Medium,1,1,1,S0,General Buyers
325,37,Male,Shirt,Clothing,82.0,Wyoming,M,Olive,Summer,4.8,1,Standard,1,1,37,Venmo,Quarterly,0,4,promo_block,328.0,1,0,0,0,1.0,1,1,1,0,Mid-Age (35-49),0.6691140456182473,0.5929234693877551,High,Medium,0,1,1,S4,Promo-Habituated Spenders
326,70,Male,Pants,Clothing,70.0,Vermont,M,Charcoal,Winter,4.3,1,Free Shipping,1,1,38,Debit Card,Annually,0,1,promo_block,70.0,0,0,1,0,1.0,1,1,0,0,Senior (50-70),0.6205306122448979,0.5155255102040817,High,Medium,0,1,1,S0,General Buyers
327,62,Male,Scarf,Accessories,41.0,New Jersey,M,White,Fall,3.2,1,Store Pickup,1,1,48,Bank Transfer,Weekly,0,52,promo_block,2132.0,0,0,1,0,1.0,1,0,0,0,Senior (50-70),0.8437551020408163,0.3736709183673469,High,Low,0,0,0,S0,General Buyers
328,61,Male,Coat,Outerwear,42.0,Iowa,M,Teal,Summer,3.1,1,Free Shipping,1,1,36,Paypal,Weekly,0,52,promo_block,2184.0,0,0,0,0,1.0,1,0,0,0,Senior (50-70),0.7622857142857143,0.3108214285714286,High,Low,0,1,3,S0,General Buyers
329,48,Male,Coat,Outerwear,50.0,Florida,M,Yellow,Fall,2.8,1,Free Shipping,1,1,9,Credit Card,Weekly,0,52,promo_block,2600.0,0,0,0,1,1.0,1,0,0,1,Mid-Age (35-49),0.5729795918367346,0.1900663265306122,High,Low,0,1,3,S2,Promo-Dependent Buyers
330,70,Male,Socks,Clothing,31.0,Nevada,S,White,Summer,2.9,1,2-Day Shipping,1,1,34,Bank Transfer,Monthly,0,12,promo_block,372.0,0,1,0,0,1.0,1,0,0,1,Senior (50-70),0.5379623849539816,0.2404923469387755,High,Low,1,0,1,S0,General Buyers
331,46,Male,Sweater,Clothing,51.0,North Dakota,M,Beige,Winter,3.8,1,Express,1,1,43,Venmo,Bi-Weekly,1,26,promo_block,1326.0,0,0,1,0,1.0,1,0,0,0,Mid-Age (35-49),0.7336918767507002,0.4279107142857142,High,Medium,1,1,1,S0,General Buyers
332,31,Male,Shirt,Clothing,98.0,Florida,L,Beige,Fall,3.3,1,Store Pickup,1,1,46,Paypal,Quarterly,0,4,promo_block,392.0,1,0,1,0,1.0,1,0,0,0,Young Adult (25-34),0.6042160864345737,0.618841836734694,High,High,0,1,1,S4,Promo-Habituated Spenders
333,19,Male,Shirt,Clothing,86.0,New York,M,Maroon,Winter,2.8,1,2-Day Shipping,1,1,5,Credit Card,Monthly,0,12,promo_block,1032.0,1,0,0,1,1.0,1,0,0,1,Teen (18-24),0.3524113645458183,0.3271581632653061,Medium,Low,1,1,1,S4,Promo-Habituated Spenders
334,39,Male,Sweater,Clothing,64.0,Alaska,M,Teal,Winter,4.5,1,Standard,1,1,15,Bank Transfer,Bi-Weekly,0,26,promo_block,1664.0,0,0,0,0,1.0,1,1,1,0,Mid-Age (35-49),0.6182633053221289,0.3839285714285714,High,Low,0,0,1,S0,General Buyers
335,41,Male,Blouse,Clothing,46.0,Kansas,M,Lavender,Fall,2.6,1,Next Day Air,1,1,30,Credit Card,Annually,0,1,promo_block,46.0,0,0,0,0,1.0,1,0,0,1,Mid-Age (35-49),0.4355510204081633,0.2677091836734694,Medium,Low,1,1,1,S0,General Buyers
336,20,Male,Sweater,Clothing,85.0,Oregon,L,Maroon,Spring,3.7,1,Standard,1,1,44,Venmo,Every 3 Months,0,4,promo_block,340.0,1,0,1,0,1.0,1,0,0,0,Teen (18-24),0.6239711884753902,0.5757627551020408,High,Medium,0,1,1,S4,Promo-Habituated Spenders
337,36,Male,Hat,Accessories,81.0,Rhode Island,S,Orange,Fall,4.4,1,Express,1,1,16,Paypal,Annually,0,1,promo_block,81.0,1,0,0,0,1.0,1,1,0,0,Mid-Age (35-49),0.4938367346938775,0.4574056122448979,High,Medium,1,1,0,S4,Promo-Habituated Spenders
338,32,Male,Sweater,Clothing,59.0,New Mexico,M,Cyan,Winter,4.3,1,2-Day Shipping,1,1,16,Bank Transfer,Annually,0,1,promo_block,59.0,0,0,0,0,1.0,1,1,0,0,Young Adult (25-34),0.4858367346938775,0.3551556122448979,High,Low,1,0,1,S2,Promo-Dependent Buyers
339,69,Male,Hoodie,Clothing,79.0,Massachusetts,M,Silver,Winter,3.5,1,Express,1,1,16,Cash,Weekly,0,52,promo_block,4108.0,0,0,0,0,1.0,1,0,0,0,Senior (50-70),0.6718367346938776,0.3946556122448979,High,Low,1,0,1,S0,General Buyers
340,40,Male,Shorts,Clothing,33.0,Pennsylvania,M,Teal,Spring,3.8,1,2-Day Shipping,1,1,21,Credit Card,Every 3 Months,0,4,promo_block,132.0,0,1,0,0,1.0,1,0,0,0,Mid-Age (35-49),0.4911548619447779,0.2369158163265306,High,Low,1,1,1,S2,Promo-Dependent Buyers
341,40,Male,Shorts,Clothing,47.0,New Jersey,L,Blue,Summer,3.5,1,Express,1,1,39,Venmo,Every 3 Months,0,4,promo_block,188.0,0,0,1,0,1.0,1,0,0,0,Mid-Age (35-49),0.577358943577431,0.3720025510204081,High,Low,1,1,1,S0,General Buyers
342,20,Male,Hat,Accessories,20.0,Utah,S,Blue,Summer,4.6,1,Store Pickup,1,1,40,Debit Card,Bi-Weekly,0,26,promo_block,520.0,0,1,1,0,1.0,1,1,1,0,Teen (18-24),0.7793245298119247,0.3249795918367346,High,Low,0,1,0,S0,General Buyers
343,64,Male,Coat,Outerwear,36.0,Kentucky,M,Olive,Spring,2.6,1,Next Day Air,1,1,48,Credit Card,Every 3 Months,0,4,promo_block,144.0,0,1,1,0,1.0,1,0,0,1,Senior (50-70),0.5604609843937574,0.3157959183673469,High,Low,1,1,3,S0,General Buyers
344,27,Male,Sandals,Footwear,39.0,Nebraska,M,Purple,Summer,4.4,1,Next Day Air,1,1,26,Venmo,Monthly,0,12,promo_block,468.0,0,1,0,0,1.0,1,1,0,0,Young Adult (25-34),0.6089827931172469,0.3246760204081632,High,Low,1,1,2,S0,General Buyers
345,24,Male,Skirt,Clothing,71.0,Virginia,M,Charcoal,Winter,4.0,1,Standard,1,1,46,Debit Card,Monthly,0,12,promo_block,852.0,0,0,1,0,1.0,1,1,0,0,Teen (18-24),0.6994317727090836,0.5427168367346938,High,Medium,0,1,1,S0,General Buyers
346,48,Male,Shoes,Footwear,59.0,Wyoming,S,Olive,Winter,4.4,1,Next Day Air,1,1,27,Bank Transfer,Annually,0,1,promo_block,59.0,0,0,0,0,1.0,1,1,0,0,Mid-Age (35-49),0.5611836734693878,0.4172780612244898,High,Low,1,0,2,S0,General Buyers
347,49,Male,Jeans,Clothing,50.0,New Mexico,L,Violet,Spring,4.7,1,Next Day Air,1,1,5,Cash,Weekly,0,52,promo_block,2600.0,0,0,0,1,1.0,1,1,1,0,Mid-Age (35-49),0.7004897959183675,0.2836581632653061,High,Low,1,0,1,S2,Promo-Dependent Buyers
348,36,Male,Sandals,Footwear,41.0,Oregon,L,Red,Fall,3.9,1,Store Pickup,1,1,43,Paypal,Fortnightly,0,26,promo_block,1066.0,0,0,1,0,1.0,1,0,0,0,Mid-Age (35-49),0.7416918767507003,0.3901607142857143,High,Low,0,1,2,S0,General Buyers
349,56,Male,Blouse,Clothing,59.0,South Carolina,M,Beige,Fall,2.7,1,Free Shipping,1,1,17,Paypal,Fortnightly,0,26,promo_block,1534.0,0,0,0,0,1.0,1,0,0,1,Senior (50-70),0.4865082032813125,0.2642576530612245,High,Low,0,1,1,S2,Promo-Dependent Buyers
350,37,Male,Hat,Accessories,87.0,Arizona,M,Green,Winter,3.7,1,2-Day Shipping,1,1,3,Bank Transfer,Bi-Weekly,0,26,promo_block,2262.0,1,0,0,1,1.0,1,0,0,0,Mid-Age (35-49),0.4807939175670268,0.375329081632653,High,Low,1,0,0,S4,Promo-Habituated Spenders
351,42,Male,Sweater,Clothing,68.0,Kentucky,M,Violet,Spring,2.6,1,2-Day Shipping,1,1,47,Bank Transfer,Fortnightly,0,26,promo_block,1768.0,0,0,1,0,1.0,1,0,0,1,Mid-Age (35-49),0.6621816726690677,0.4506938775510204,High,Medium,1,0,1,S0,General Buyers
352,28,Male,Skirt,Clothing,90.0,New York,M,Teal,Winter,3.9,1,Standard,1,1,24,Debit Card,Bi-Weekly,0,26,promo_block,2340.0,1,0,0,0,1.0,1,0,0,0,Young Adult (25-34),0.6253653461384554,0.5075969387755102,High,Medium,0,1,1,S4,Promo-Habituated Spenders
353,27,Male,Jeans,Clothing,71.0,Texas,Xl,Yellow,Fall,4.9,1,Next Day Air,1,1,12,Cash,Every 3 Months,0,4,promo_block,284.0,0,0,0,1,1.0,1,1,1,0,Young Adult (25-34),0.5240528211284514,0.4232474489795918,High,Low,1,0,1,S0,General Buyers
354,63,Male,Sneakers,Footwear,64.0,Missouri,L,Yellow,Fall,4.1,1,Store Pickup,1,1,35,Debit Card,Monthly,0,12,promo_block,768.0,0,0,0,0,1.0,1,1,0,0,Senior (50-70),0.6400848339335734,0.461969387755102,High,Medium,0,1,2,S0,General Buyers
355,58,Male,Jewelry,Accessories,76.0,Pennsylvania,S,Olive,Fall,3.0,1,Free Shipping,1,1,42,Venmo,Weekly,0,52,promo_block,3952.0,0,0,1,0,1.0,1,0,0,0,Senior (50-70),0.7910204081632654,0.4841836734693877,High,Medium,0,1,0,S0,General Buyers
356,37,Male,Jewelry,Accessories,42.0,Oregon,Xl,Magenta,Fall,4.1,1,2-Day Shipping,1,1,1,Paypal,Every 3 Months,0,4,promo_block,168.0,0,0,0,1,1.0,1,1,0,0,Mid-Age (35-49),0.3927058823529411,0.1922499999999999,Medium,Low,1,1,0,S2,Promo-Dependent Buyers
357,56,Male,Pants,Clothing,80.0,Nevada,L,Black,Spring,3.8,1,Standard,1,1,27,Cash,Weekly,1,52,promo_block,4160.0,0,0,0,0,1.0,1,0,0,0,Senior (50-70),0.7631836734693878,0.4731530612244897,High,Medium,0,0,1,S0,General Buyers
358,18,Male,Belt,Accessories,56.0,Arkansas,M,Olive,Spring,4.0,1,Standard,1,1,16,Credit Card,Bi-Weekly,0,26,promo_block,1456.0,0,0,0,0,1.0,1,1,0,0,Teen (18-24),0.5843857543017207,0.3240306122448979,High,Low,0,1,0,S2,Promo-Dependent Buyers
359,48,Male,Hat,Accessories,25.0,Minnesota,Xl,Magenta,Summer,3.6,1,Express,1,1,36,Credit Card,Every 3 Months,0,4,promo_block,100.0,0,1,0,0,1.0,1,0,0,0,Mid-Age (35-49),0.5669915966386555,0.2664464285714286,High,Low,1,1,0,S0,General Buyers
360,31,Male,Sneakers,Footwear,74.0,Georgia,M,Olive,Winter,3.0,1,Store Pickup,1,1,30,Credit Card,Every 3 Months,0,4,promo_block,296.0,0,0,0,0,1.0,1,0,0,0,Young Adult (25-34),0.4822569027611044,0.4142091836734693,High,Low,0,1,2,S0,General Buyers
361,51,Male,Pants,Clothing,30.0,Rhode Island,M,Teal,Summer,3.0,1,Standard,1,1,18,Debit Card,Fortnightly,0,26,promo_block,780.0,0,1,0,0,1.0,1,0,0,0,Senior (50-70),0.5166306522609044,0.160484693877551,High,Low,0,1,1,S2,Promo-Dependent Buyers
362,65,Male,T-Shirt,Clothing,96.0,Nevada,M,White,Spring,2.6,1,Free Shipping,1,1,45,Cash,Annually,0,1,promo_block,96.0,1,0,1,0,1.0,1,0,0,1,Senior (50-70),0.5273877551020408,0.5629897959183673,High,Medium,0,0,1,S4,Promo-Habituated Spenders
363,53,Male,Sneakers,Footwear,64.0,Texas,M,Charcoal,Fall,3.4,1,Free Shipping,1,1,1,Venmo,Fortnightly,0,26,promo_block,1664.0,0,0,0,1,1.0,1,0,0,0,Senior (50-70),0.4445490196078431,0.2465,Medium,Low,0,1,2,S0,General Buyers
364,55,Male,Shorts,Clothing,88.0,Florida,L,Yellow,Winter,3.1,1,Free Shipping,1,1,42,Bank Transfer,Fortnightly,0,26,promo_block,2288.0,1,0,1,0,1.0,1,0,0,0,Senior (50-70),0.6715694277711085,0.5426836734693878,High,Medium,0,0,1,S4,Promo-Habituated Spenders
365,62,Male,Shoes,Footwear,88.0,North Dakota,L,Charcoal,Summer,3.0,1,Free Shipping,1,1,7,Venmo,Every 3 Months,0,4,promo_block,352.0,1,0,0,1,1.0,1,0,0,0,Senior (50-70),0.3414405762304922,0.3581122448979591,Medium,Low,0,1,2,S4,Promo-Habituated Spenders
366,55,Male,Gloves,Accessories,88.0,West Virginia,Xl,Gray,Summer,3.7,1,Standard,1,1,50,Paypal,Quarterly,0,4,promo_block,352.0,1,0,1,0,1.0,1,0,0,0,Senior (50-70),0.6607058823529413,0.6194999999999999,High,High,0,1,0,S4,Promo-Habituated Spenders
367,64,Male,Socks,Clothing,36.0,Nebraska,M,Turquoise,Spring,3.5,1,Store Pickup,1,1,37,Venmo,Fortnightly,0,26,promo_block,936.0,0,1,0,0,1.0,1,0,0,0,Senior (50-70),0.6729571828731493,0.3136734693877551,High,Low,0,1,1,S0,General Buyers
368,52,Male,Dress,Clothing,40.0,Tennessee,Xl,Cyan,Spring,2.8,1,Store Pickup,1,1,18,Bank Transfer,Monthly,0,12,promo_block,480.0,0,0,0,0,1.0,1,0,0,1,Senior (50-70),0.4320032012805122,0.192234693877551,Medium,Low,0,0,1,S2,Promo-Dependent Buyers
369,24,Male,Handbag,Accessories,39.0,Oklahoma,M,Charcoal,Spring,4.5,1,Standard,1,1,29,Cash,Monthly,0,12,promo_block,468.0,0,1,0,0,1.0,1,1,1,0,Teen (18-24),0.6353501400560224,0.3459821428571428,High,Low,0,0,0,S0,General Buyers
370,38,Male,Belt,Accessories,40.0,Wisconsin,M,Silver,Summer,3.3,1,Store Pickup,1,1,45,Paypal,Quarterly,0,4,promo_block,160.0,0,0,1,0,1.0,1,0,0,0,Mid-Age (35-49),0.5980936374549819,0.3599897959183673,High,Low,0,1,0,S0,General Buyers
371,59,Male,Scarf,Accessories,34.0,Oregon,M,Olive,Winter,3.4,1,Express,1,1,13,Paypal,Weekly,0,52,promo_block,1768.0,0,1,0,1,1.0,1,0,0,0,Senior (50-70),0.645469387755102,0.1764744897959183,High,Low,1,1,0,S2,Promo-Dependent Buyers
372,27,Male,Sneakers,Footwear,83.0,North Carolina,S,Pink,Winter,3.2,1,2-Day Shipping,1,1,47,Paypal,Monthly,0,12,promo_block,996.0,1,0,1,0,1.0,1,0,0,0,Young Adult (25-34),0.6415542216886756,0.5523188775510204,High,Medium,1,1,2,S4,Promo-Habituated Spenders
373,24,Male,Sweater,Clothing,85.0,Pennsylvania,L,Orange,Summer,3.7,1,Standard,1,1,7,Debit Card,Weekly,0,52,promo_block,4420.0,1,0,0,1,1.0,1,0,0,0,Teen (18-24),0.6327346938775511,0.3869872448979591,High,Low,0,1,1,S4,Promo-Habituated Spenders
374,23,Male,Coat,Outerwear,27.0,North Dakota,L,White,Summer,4.6,1,Express,1,1,11,Venmo,Bi-Weekly,0,26,promo_block,702.0,0,1,0,1,1.0,1,1,1,0,Teen (18-24),0.6017735094037615,0.2076454081632652,High,Low,1,1,3,S2,Promo-Dependent Buyers
375,69,Male,Jewelry,Accessories,78.0,Ohio,S,Purple,Spring,5.0,1,Store Pickup,1,1,39,Bank Transfer,Monthly,0,12,promo_block,936.0,0,0,1,0,1.0,1,1,1,0,Senior (50-70),0.7365746298519409,0.5976275510204081,High,Medium,0,0,0,S0,General Buyers
376,59,Male,Sunglasses,Accessories,32.0,Oklahoma,M,Olive,Summer,4.4,1,Standard,1,1,6,Debit Card,Quarterly,0,4,promo_block,128.0,0,1,0,1,1.0,1,1,0,0,Senior (50-70),0.4473181272509003,0.1920102040816326,Medium,Low,0,1,0,S2,Promo-Dependent Buyers
377,51,Male,Shoes,Footwear,51.0,South Carolina,S,Gray,Fall,4.9,1,Express,1,1,2,Venmo,Bi-Weekly,0,26,promo_block,1326.0,0,0,0,1,1.0,1,1,1,0,Senior (50-70),0.570671468587435,0.2847270408163265,High,Low,1,1,2,S2,Promo-Dependent Buyers
378,63,Male,Scarf,Accessories,32.0,Maine,M,Silver,Spring,4.1,1,Standard,1,1,39,Credit Card,Every 3 Months,0,4,promo_block,128.0,0,1,1,0,1.0,1,1,0,0,Senior (50-70),0.6253589435774309,0.3423775510204081,High,Low,0,1,0,S0,General Buyers
379,54,Male,Dress,Clothing,62.0,Nevada,L,Orange,Winter,4.9,1,Next Day Air,1,1,23,Credit Card,Monthly,0,12,promo_block,744.0,0,0,0,0,1.0,1,1,1,0,Senior (50-70),0.6306154461784714,0.4399948979591837,High,Medium,1,1,1,S0,General Buyers
