customer_id,age,age_band,gender,category,season,location,purchase_amount,previous_purchases,purchases_per_year,spend_x_frequency,review_rating,subscription_status,discount_applied,promo_code_used,promo_dependency_score,promo_flag,satisfaction_flag,high_satisfaction,loyalty_score_A,loyalty_score_B,loyalty_tier_A,loyalty_tier_B,high_value_flag,high_repeat_flag,segment_code,segment_label,shipping_type,payment_method,premium_shipping,digital_payment
1217,62,Senior (50-70),Male,Clothing,Summer,Utah,32.0,3,4,128.0,3.7,0,1,1,1.0,1,0,0,0.1229507803121248,0.134704081632653,Low,Low,0,0,S2,Promo-Dependent Buyers,Free Shipping,Venmo,0,1
1218,50,Senior (50-70),Male,Footwear,Fall,Nebraska,63.0,12,4,252.0,2.6,0,1,1,1.0,1,0,0,0.0900528211284514,0.2502474489795918,Low,Low,0,0,S0,General Buyers,Free Shipping,Cash,0,0
1219,55,Senior (50-70),Male,Footwear,Spring,Pennsylvania,79.0,43,4,316.0,3.1,0,1,1,1.0,1,0,0,0.3198487394957983,0.5084107142857143,Medium,Medium,0,1,S0,General Buyers,Store Pickup,Cash,0,0
1220,19,Teen (18-24),Male,Clothing,Winter,Vermont,23.0,35,26,598.0,2.5,0,1,1,1.0,1,0,0,0.3307122849139656,0.186594387755102,Medium,Low,0,0,S0,General Buyers,Next Day Air,Credit Card,1,1
1221,67,Senior (50-70),Male,Accessories,Winter,Kentucky,64.0,36,4,256.0,3.8,0,1,1,1.0,1,0,0,0.3329915966386554,0.4490714285714285,Medium,Medium,0,0,S0,General Buyers,Express,Bank Transfer,1,0
1222,18,Teen (18-24),Male,Clothing,Winter,Iowa,69.0,3,4,276.0,4.5,0,1,1,1.0,1,1,1,0.1869507803121248,0.344579081632653,Low,Low,0,0,S0,General Buyers,Standard,Cash,0,0
1223,58,Senior (50-70),Male,Clothing,Fall,Indiana,69.0,27,1,69.0,3.4,0,1,1,1.0,1,0,0,0.2311836734693877,0.4010280612244898,Low,Low,0,0,S0,General Buyers,Store Pickup,Bank Transfer,0,0
1224,69,Senior (50-70),Male,Clothing,Winter,Kansas,24.0,21,52,1248.0,3.9,0,1,1,1.0,1,0,0,0.4844489795918367,0.2035408163265306,High,Low,0,0,S2,Promo-Dependent Buyers,Free Shipping,Bank Transfer,0,0
1225,62,Senior (50-70),Male,Clothing,Summer,Illinois,50.0,18,52,2600.0,3.7,0,1,1,1.0,1,0,0,0.4500816326530613,0.289984693877551,Medium,Low,0,0,S2,Promo-Dependent Buyers,Store Pickup,Venmo,0,1
1226,28,Young Adult (25-34),Male,Accessories,Fall,North Carolina,97.0,16,52,5044.0,2.6,0,1,1,1.0,1,0,0,0.3498367346938775,0.4194056122448979,Medium,Low,1,0,S4,Promo-Habituated Spenders,Free Shipping,Debit Card,0,1
1227,53,Senior (50-70),Male,Footwear,Fall,Ohio,91.0,18,26,2366.0,3.4,0,1,1,1.0,1,0,0,0.2986306522609043,0.451359693877551,Low,Medium,1,0,S4,Promo-Habituated Spenders,Store Pickup,Venmo,0,1
1228,27,Young Adult (25-34),Male,Clothing,Spring,Illinois,37.0,19,26,962.0,4.9,0,1,1,1.0,1,1,1,0.4247531012404962,0.3102117346938776,Medium,Low,0,0,S2,Promo-Dependent Buyers,Store Pickup,Bank Transfer,0,0
1229,55,Senior (50-70),Male,Outerwear,Winter,Indiana,55.0,1,1,55.0,3.9,0,1,1,1.0,1,0,0,0.1119999999999999,0.2371249999999999,Low,Low,0,0,S2,Promo-Dependent Buyers,Express,Cash,1,0
1230,34,Young Adult (25-34),Male,Accessories,Winter,Kansas,52.0,39,1,52.0,3.6,0,1,1,1.0,1,0,0,0.3206530612244898,0.3998775510204082,Medium,Low,0,1,S0,General Buyers,Express,Bank Transfer,1,0
1231,25,Young Adult (25-34),Male,Accessories,Spring,Illinois,80.0,49,12,960.0,3.8,0,1,1,1.0,1,0,0,0.4517991196478591,0.5853979591836734,Medium,Medium,0,1,S0,General Buyers,Standard,Venmo,0,1
1232,66,Senior (50-70),Male,Clothing,Spring,Pennsylvania,79.0,43,26,2054.0,4.0,0,1,1,1.0,1,1,0,0.4996918767507002,0.5624107142857142,High,Medium,0,1,S0,General Buyers,2-Day Shipping,Credit Card,1,1
1233,57,Senior (50-70),Male,Accessories,Summer,New York,23.0,31,4,92.0,3.6,0,1,1,1.0,1,0,0,0.2863793517406963,0.2321862244897959,Low,Low,0,0,S0,General Buyers,Free Shipping,Debit Card,0,1
1234,46,Mid-Age (35-49),Male,Clothing,Winter,Utah,73.0,40,4,292.0,3.5,0,1,1,1.0,1,0,0,0.3334813925570228,0.4908545918367347,Medium,Medium,0,1,S0,General Buyers,Next Day Air,Venmo,1,1
1235,38,Mid-Age (35-49),Male,Accessories,Fall,New Jersey,99.0,2,26,2574.0,4.1,0,1,1,1.0,1,1,0,0.2566714685874349,0.4467270408163265,Low,Medium,1,0,S4,Promo-Habituated Spenders,Store Pickup,Bank Transfer,0,0
1236,23,Teen (18-24),Male,Clothing,Spring,Idaho,22.0,46,4,88.0,3.0,0,1,1,1.0,1,0,0,0.3302160864345738,0.2683418367346939,Medium,Low,0,1,S0,General Buyers,Store Pickup,Paypal,0,1
1237,42,Mid-Age (35-49),Male,Accessories,Summer,New Mexico,68.0,35,4,272.0,4.4,0,1,1,1.0,1,1,0,0.3748691476590636,0.4974693877551021,Medium,Medium,0,0,S0,General Buyers,Store Pickup,Debit Card,0,1
1238,25,Young Adult (25-34),Male,Clothing,Spring,Michigan,92.0,42,4,368.0,4.4,0,1,1,1.0,1,1,0,0.4177262905162065,0.6381836734693878,Medium,High,1,1,S4,Promo-Habituated Spenders,2-Day Shipping,Credit Card,1,1
1239,55,Senior (50-70),Male,Clothing,Winter,Wyoming,77.0,3,26,2002.0,3.7,0,1,1,1.0,1,0,0,0.2307939175670268,0.331579081632653,Low,Low,0,0,S0,General Buyers,Express,Venmo,1,1
1240,62,Senior (50-70),Male,Outerwear,Spring,New Jersey,37.0,32,4,148.0,4.8,0,1,1,1.0,1,1,1,0.3885018007202881,0.3705382653061224,Medium,Low,0,0,S0,General Buyers,Standard,Debit Card,0,1
1241,41,Mid-Age (35-49),Male,Accessories,Winter,New Jersey,79.0,48,1,79.0,2.9,0,1,1,1.0,1,0,0,0.3197551020408162,0.5219209183673469,Medium,Medium,0,1,S0,General Buyers,Store Pickup,Debit Card,0,1
1242,58,Senior (50-70),Male,Clothing,Winter,Hawaii,51.0,34,52,2652.0,3.1,0,1,1,1.0,1,0,0,0.5000408163265306,0.3399923469387755,High,Low,0,0,S0,General Buyers,Express,Credit Card,1,1
1243,56,Senior (50-70),Male,Clothing,Summer,Nevada,27.0,15,4,108.0,4.0,0,1,1,1.0,1,1,0,0.2204201680672268,0.1920535714285714,Low,Low,0,0,S2,Promo-Dependent Buyers,Next Day Air,Bank Transfer,1,0
1244,25,Young Adult (25-34),Male,Clothing,Spring,New Hampshire,23.0,22,1,23.0,3.0,0,1,1,1.0,1,0,0,0.1685714285714285,0.1502678571428571,Low,Low,0,0,S2,Promo-Dependent Buyers,Store Pickup,Debit Card,0,1
1245,70,Senior (50-70),Male,Clothing,Summer,Indiana,76.0,2,12,912.0,3.9,0,1,1,1.0,1,0,0,0.1720440176070428,0.3341020408163264,Low,Low,0,0,S0,General Buyers,2-Day Shipping,Cash,1,0
1246,42,Mid-Age (35-49),Male,Clothing,Fall,New York,31.0,30,52,1612.0,3.4,0,1,1,1.0,1,0,0,0.4995510204081633,0.2500841836734694,High,Low,0,0,S0,General Buyers,Standard,Bank Transfer,0,0
1247,27,Young Adult (25-34),Male,Clothing,Winter,Louisiana,60.0,27,12,720.0,2.7,0,1,1,1.0,1,0,0,0.2291052420968387,0.3196530612244898,Low,Low,0,0,S0,General Buyers,Standard,Cash,0,0
1248,65,Senior (50-70),Male,Clothing,Spring,Virginia,99.0,18,26,2574.0,3.8,0,1,1,1.0,1,0,0,0.3306306522609043,0.510359693877551,Medium,Medium,1,0,S4,Promo-Habituated Spenders,Express,Venmo,1,1
1249,62,Senior (50-70),Male,Accessories,Winter,Wisconsin,37.0,8,1,37.0,3.0,0,1,1,1.0,1,0,0,0.0828571428571428,0.1400892857142857,Low,Low,0,0,S2,Promo-Dependent Buyers,Free Shipping,Credit Card,0,1
1250,62,Senior (50-70),Male,Footwear,Winter,Oregon,50.0,48,26,1300.0,4.5,0,1,1,1.0,1,1,1,0.5703041216486595,0.4910459183673469,High,Medium,0,1,S0,General Buyers,Express,Venmo,1,1
1251,52,Senior (50-70),Male,Clothing,Winter,New Hampshire,26.0,24,12,312.0,4.1,0,1,1,1.0,1,1,0,0.3227378951580631,0.2395969387755102,Medium,Low,0,0,S2,Promo-Dependent Buyers,Free Shipping,Cash,0,0
1252,56,Senior (50-70),Male,Clothing,Spring,Indiana,86.0,43,12,1032.0,5.0,0,1,1,1.0,1,1,1,0.5110644257703081,0.6530357142857143,High,High,1,1,S4,Promo-Habituated Spenders,Next Day Air,Credit Card,1,1
1253,28,Young Adult (25-34),Male,Footwear,Fall,Massachusetts,41.0,8,4,164.0,4.0,0,1,1,1.0,1,1,0,0.177563025210084,0.2175892857142857,Low,Low,0,0,S2,Promo-Dependent Buyers,Standard,Cash,0,0
1254,39,Mid-Age (35-49),Male,Footwear,Winter,Montana,23.0,49,1,23.0,4.9,0,1,1,1.0,1,1,1,0.4858775510204082,0.4020229591836735,High,Low,0,1,S0,General Buyers,Express,Paypal,1,1
1255,54,Senior (50-70),Male,Footwear,Spring,California,56.0,2,26,1456.0,3.3,0,1,1,1.0,1,0,0,0.1926714685874349,0.2106020408163265,Low,Low,0,0,S2,Promo-Dependent Buyers,2-Day Shipping,Credit Card,1,1
1256,30,Young Adult (25-34),Male,Accessories,Fall,Indiana,68.0,38,26,1768.0,4.1,0,1,1,1.0,1,1,0,0.477079631852741,0.4947755102040816,High,Medium,0,1,S0,General Buyers,Standard,Cash,0,0
1257,45,Mid-Age (35-49),Male,Outerwear,Winter,West Virginia,48.0,4,26,1248.0,3.6,0,1,1,1.0,1,0,0,0.2289163665466186,0.2038061224489795,Low,Low,0,0,S2,Promo-Dependent Buyers,Express,Cash,1,0
1258,68,Senior (50-70),Male,Clothing,Spring,Minnesota,67.0,31,4,268.0,3.0,0,1,1,1.0,1,0,0,0.2383793517406963,0.3886862244897959,Low,Low,0,0,S0,General Buyers,Free Shipping,Cash,0,0
1259,47,Mid-Age (35-49),Male,Footwear,Spring,Ohio,87.0,34,4,348.0,4.1,0,1,1,1.0,1,1,0,0.3447466986794717,0.5574923469387755,Medium,Medium,1,0,S4,Promo-Habituated Spenders,2-Day Shipping,Debit Card,1,1
1260,68,Senior (50-70),Male,Clothing,Fall,Minnesota,64.0,45,12,768.0,3.9,0,1,1,1.0,1,0,0,0.4353093237294918,0.5009897959183673,Medium,Medium,0,1,S0,General Buyers,Standard,Credit Card,0,1
1261,63,Senior (50-70),Male,Clothing,Spring,Virginia,93.0,30,4,372.0,4.1,0,1,1,1.0,1,1,0,0.3202569027611044,0.5633341836734693,Medium,Medium,1,0,S4,Promo-Habituated Spenders,Store Pickup,Debit Card,0,1
1262,20,Teen (18-24),Male,Clothing,Summer,Connecticut,29.0,2,26,754.0,2.8,0,1,1,1.0,1,0,0,0.1526714685874349,0.0624770408163265,Low,Low,0,0,S2,Promo-Dependent Buyers,Next Day Air,Credit Card,1,1
1263,29,Young Adult (25-34),Male,Footwear,Winter,Tennessee,62.0,44,12,744.0,4.8,0,1,1,1.0,1,1,1,0.5011868747499,0.5411377551020408,High,Medium,0,1,S0,General Buyers,Store Pickup,Venmo,0,1
1264,41,Mid-Age (35-49),Male,Clothing,Winter,Delaware,70.0,1,26,1820.0,4.6,0,1,1,1.0,1,1,1,0.2905490196078431,0.34475,Low,Low,0,0,S0,General Buyers,2-Day Shipping,Credit Card,1,1
1265,52,Senior (50-70),Male,Clothing,Winter,Vermont,92.0,1,26,2392.0,2.5,0,1,1,1.0,1,0,0,0.1225490196078431,0.315,Low,Low,1,0,S4,Promo-Habituated Spenders,Next Day Air,Venmo,1,1
1266,32,Young Adult (25-34),Male,Clothing,Spring,Louisiana,79.0,27,52,4108.0,2.7,0,1,1,1.0,1,0,0,0.4251836734693878,0.4027780612244898,Medium,Low,0,0,S0,General Buyers,Next Day Air,Bank Transfer,1,0
1267,20,Teen (18-24),Male,Clothing,Fall,North Dakota,31.0,14,4,124.0,4.0,0,1,1,1.0,1,1,0,0.214297719087635,0.2044515306122449,Low,Low,0,0,S2,Promo-Dependent Buyers,Standard,Debit Card,0,1
1268,47,Mid-Age (35-49),Male,Clothing,Spring,Oregon,83.0,41,52,4316.0,2.7,0,1,1,1.0,1,0,0,0.5108979591836735,0.4917066326530612,High,Medium,1,1,S4,Promo-Habituated Spenders,Standard,Cash,0,0
1269,23,Teen (18-24),Male,Outerwear,Winter,Idaho,88.0,25,26,2288.0,2.9,0,1,1,1.0,1,0,0,0.3014877951180472,0.4439489795918367,Low,Medium,1,0,S4,Promo-Habituated Spenders,Next Day Air,Debit Card,1,1
1270,43,Mid-Age (35-49),Male,Accessories,Spring,Vermont,53.0,47,4,212.0,3.0,0,1,1,1.0,1,0,0,0.3363385354141657,0.4090688775510204,Medium,Low,0,1,S0,General Buyers,Standard,Paypal,0,1
1271,67,Senior (50-70),Male,Clothing,Fall,West Virginia,98.0,20,1,98.0,3.3,0,1,1,1.0,1,0,0,0.1803265306122448,0.486188775510204,Low,Medium,1,0,S4,Promo-Habituated Spenders,Standard,Cash,0,0
1272,70,Senior (50-70),Male,Accessories,Spring,Kentucky,57.0,42,1,57.0,4.3,0,1,1,1.0,1,1,0,0.3950204081632653,0.4790586734693877,Medium,Medium,0,1,S0,General Buyers,Store Pickup,Paypal,0,1
1273,35,Mid-Age (35-49),Male,Footwear,Winter,Wisconsin,80.0,16,12,960.0,4.4,0,1,1,1.0,1,1,0,0.2977583033213286,0.4530306122448979,Low,Medium,0,0,S0,General Buyers,Express,Bank Transfer,1,0
1274,41,Mid-Age (35-49),Male,Clothing,Spring,Mississippi,29.0,32,4,116.0,4.1,0,1,1,1.0,1,1,0,0.3325018007202881,0.2935382653061224,Medium,Low,0,0,S0,General Buyers,Next Day Air,Credit Card,1,1
1275,54,Senior (50-70),Male,Accessories,Spring,Missouri,73.0,37,4,292.0,3.1,0,1,1,1.0,1,0,0,0.2831140456182473,0.451548469387755,Low,Medium,0,0,S0,General Buyers,2-Day Shipping,Paypal,1,1
1276,55,Senior (50-70),Male,Clothing,Fall,Arkansas,32.0,1,12,384.0,4.5,0,1,1,1.0,1,1,1,0.213921568627451,0.1725,Low,Low,0,0,S2,Promo-Dependent Buyers,Standard,Paypal,0,1
1277,51,Senior (50-70),Male,Footwear,Spring,Wyoming,68.0,37,52,3536.0,4.8,0,1,1,1.0,1,1,1,0.654408163265306,0.5316734693877551,High,Medium,0,0,S0,General Buyers,Next Day Air,Bank Transfer,1,0
1278,19,Teen (18-24),Male,Clothing,Spring,Rhode Island,97.0,5,4,388.0,5.0,0,1,1,1.0,1,1,1,0.2391956782713085,0.5072831632653061,Low,Medium,1,0,S4,Promo-Habituated Spenders,Express,Venmo,1,1
1279,28,Young Adult (25-34),Male,Clothing,Fall,Utah,98.0,31,26,2548.0,2.8,0,1,1,1.0,1,0,0,0.3302224889955982,0.5123112244897959,Medium,Medium,1,0,S4,Promo-Habituated Spenders,Next Day Air,Venmo,1,1
1280,63,Senior (50-70),Male,Clothing,Fall,Maryland,56.0,18,1,56.0,3.7,0,1,1,1.0,1,0,0,0.2000816326530612,0.316234693877551,Low,Low,0,0,S2,Promo-Dependent Buyers,Express,Debit Card,1,1
1281,30,Young Adult (25-34),Male,Clothing,Winter,Georgia,78.0,39,4,312.0,4.4,0,1,1,1.0,1,1,0,0.3993589435774309,0.5616275510204082,Medium,Medium,0,1,S0,General Buyers,2-Day Shipping,Venmo,1,1
1282,29,Young Adult (25-34),Male,Accessories,Spring,New Jersey,81.0,8,26,2106.0,4.5,0,1,1,1.0,1,1,1,0.325406162464986,0.4225892857142856,Medium,Low,1,0,S4,Promo-Habituated Spenders,Store Pickup,Venmo,0,1
1283,24,Teen (18-24),Male,Clothing,Winter,New Hampshire,68.0,20,12,816.0,3.0,0,1,1,1.0,1,0,0,0.2102480992396958,0.3369387755102041,Low,Low,0,0,S0,General Buyers,Free Shipping,Venmo,0,1
1284,69,Senior (50-70),Male,Clothing,Winter,Oregon,94.0,23,4,376.0,3.9,0,1,1,1.0,1,0,0,0.2613997599039616,0.5199948979591836,Low,Medium,1,0,S4,Promo-Habituated Spenders,2-Day Shipping,Debit Card,1,1
1285,65,Senior (50-70),Male,Clothing,Spring,Arkansas,93.0,38,26,2418.0,3.9,0,1,1,1.0,1,0,0,0.461079631852741,0.5921505102040815,High,Medium,1,1,S4,Promo-Habituated Spenders,Express,Paypal,1,1
1286,64,Senior (50-70),Male,Accessories,Fall,North Carolina,99.0,45,26,2574.0,3.5,0,1,1,1.0,1,0,0,0.471936774709884,0.6301147959183673,High,High,1,1,S4,Promo-Habituated Spenders,Next Day Air,Bank Transfer,1,0
1287,40,Mid-Age (35-49),Male,Accessories,Winter,West Virginia,49.0,44,26,1274.0,4.9,0,1,1,1.0,1,1,1,0.5778143257302921,0.4902627551020408,High,Medium,0,1,S0,General Buyers,Next Day Air,Debit Card,1,1
1288,24,Teen (18-24),Male,Clothing,Winter,Utah,28.0,20,12,336.0,3.4,0,1,1,1.0,1,0,0,0.2422480992396958,0.185938775510204,Low,Low,0,0,S2,Promo-Dependent Buyers,Standard,Paypal,0,1
1289,66,Senior (50-70),Male,Accessories,Winter,South Dakota,93.0,34,26,2418.0,4.1,0,1,1,1.0,1,1,0,0.4525898359343737,0.5837423469387755,Medium,Medium,1,0,S4,Promo-Habituated Spenders,Standard,Paypal,0,1
1290,35,Mid-Age (35-49),Male,Outerwear,Fall,New Hampshire,24.0,10,52,1248.0,2.9,0,1,1,1.0,1,0,0,0.3371020408163265,0.0874183673469387,Medium,Low,0,0,S2,Promo-Dependent Buyers,Next Day Air,Paypal,1,1
1291,67,Senior (50-70),Male,Clothing,Spring,Maryland,35.0,3,1,35.0,3.4,0,1,1,1.0,1,0,0,0.0842448979591836,0.129829081632653,Low,Low,0,0,S2,Promo-Dependent Buyers,Free Shipping,Paypal,0,1
1292,69,Senior (50-70),Male,Footwear,Spring,South Dakota,68.0,23,26,1768.0,3.2,0,1,1,1.0,1,0,0,0.3132428971588635,0.3642448979591837,Medium,Low,0,0,S0,General Buyers,2-Day Shipping,Debit Card,1,1
1293,26,Young Adult (25-34),Male,Accessories,Summer,Kentucky,61.0,42,1,61.0,3.8,0,1,1,1.0,1,0,0,0.3550204081632653,0.4665586734693877,Medium,Medium,0,1,S0,General Buyers,Free Shipping,Bank Transfer,0,0
1294,23,Teen (18-24),Male,Clothing,Fall,Florida,74.0,30,1,74.0,4.1,0,1,1,1.0,1,1,0,0.3055510204081632,0.4802091836734693,Medium,Medium,0,0,S0,General Buyers,Standard,Debit Card,0,1
1295,27,Young Adult (25-34),Male,Clothing,Summer,Texas,64.0,21,4,256.0,4.5,0,1,1,1.0,1,1,1,0.2971548619447779,0.4145408163265306,Low,Low,0,0,S0,General Buyers,Standard,Cash,0,0
1296,30,Young Adult (25-34),Male,Footwear,Fall,New Mexico,60.0,50,52,3120.0,2.8,0,1,1,1.0,1,0,0,0.5740000000000001,0.4429999999999999,High,Medium,0,1,S0,General Buyers,Standard,Paypal,0,1
1297,48,Mid-Age (35-49),Male,Clothing,Spring,South Dakota,29.0,16,26,754.0,2.8,0,1,1,1.0,1,0,0,0.2383857543017206,0.1339056122448979,Low,Low,0,0,S2,Promo-Dependent Buyers,Express,Cash,1,0
1298,44,Mid-Age (35-49),Male,Footwear,Summer,New Jersey,85.0,32,1,85.0,4.6,0,1,1,1.0,1,1,1,0.3577959183673469,0.5685382653061224,Medium,Medium,1,0,S4,Promo-Habituated Spenders,Standard,Venmo,0,1
1299,29,Young Adult (25-34),Male,Clothing,Summer,Indiana,81.0,14,26,2106.0,3.0,0,1,1,1.0,1,0,0,0.242140856342537,0.3632015306122449,Low,Low,1,0,S4,Promo-Habituated Spenders,Free Shipping,Bank Transfer,0,0
1300,29,Young Adult (25-34),Male,Accessories,Fall,Louisiana,23.0,42,26,598.0,3.6,0,1,1,1.0,1,0,0,0.4615694277711085,0.2883086734693877,High,Low,0,1,S0,General Buyers,2-Day Shipping,Venmo,1,1
1301,67,Senior (50-70),Male,Clothing,Spring,West Virginia,100.0,47,4,400.0,4.5,0,1,1,1.0,1,1,1,0.4563385354141657,0.7046938775510204,Medium,High,1,1,S4,Promo-Habituated Spenders,Next Day Air,Credit Card,1,1
1302,42,Mid-Age (35-49),Male,Clothing,Fall,Maine,54.0,21,52,2808.0,5.0,0,1,1,1.0,1,1,1,0.5724489795918368,0.4007908163265306,High,Low,0,0,S2,Promo-Dependent Buyers,Express,Debit Card,1,1
1303,23,Teen (18-24),Male,Footwear,Fall,Idaho,25.0,37,12,300.0,2.9,0,1,1,1.0,1,0,0,0.3063297318927571,0.2295484693877551,Medium,Low,0,0,S0,General Buyers,Next Day Air,Credit Card,1,1
1304,34,Young Adult (25-34),Male,Clothing,Summer,New York,32.0,10,1,32.0,3.1,0,1,1,1.0,1,0,0,0.1031020408163265,0.1344183673469388,Low,Low,0,0,S2,Promo-Dependent Buyers,Next Day Air,Credit Card,1,1
1305,64,Senior (50-70),Male,Accessories,Spring,Montana,63.0,18,4,252.0,4.0,0,1,1,1.0,1,1,0,0.2387875150060024,0.364859693877551,Low,Low,0,0,S0,General Buyers,2-Day Shipping,Paypal,1,1
1306,31,Young Adult (25-34),Male,Clothing,Spring,Mississippi,56.0,2,4,224.0,4.5,0,1,1,1.0,1,1,1,0.180828331332533,0.2826020408163265,Low,Low,0,0,S2,Promo-Dependent Buyers,Express,Paypal,1,1
1307,54,Senior (50-70),Male,Clothing,Winter,Alaska,33.0,40,1,33.0,4.5,0,1,1,1.0,1,1,1,0.3987755102040816,0.3758545918367347,Medium,Low,0,1,S0,General Buyers,Next Day Air,Paypal,1,1
1308,23,Teen (18-24),Male,Outerwear,Summer,Missouri,32.0,43,1,32.0,3.1,0,1,1,1.0,1,0,0,0.3051428571428571,0.3027857142857143,Medium,Low,0,1,S0,General Buyers,Express,Paypal,1,1
1309,59,Senior (50-70),Male,Clothing,Summer,Rhode Island,38.0,14,4,152.0,4.4,0,1,1,1.0,1,1,0,0.2462977190876351,0.2590765306122449,Low,Low,0,0,S2,Promo-Dependent Buyers,Next Day Air,Credit Card,1,1
1310,32,Young Adult (25-34),Male,Clothing,Summer,Hawaii,21.0,41,4,84.0,4.7,0,1,1,1.0,1,1,1,0.4356038415366147,0.3404566326530612,Medium,Low,0,1,S0,General Buyers,Store Pickup,Cash,0,0
1311,43,Mid-Age (35-49),Male,Clothing,Winter,South Carolina,59.0,38,4,236.0,3.1,0,1,1,1.0,1,0,0,0.2892364945978391,0.3954005102040816,Low,Low,0,1,S0,General Buyers,Store Pickup,Credit Card,0,1
1312,32,Young Adult (25-34),Male,Footwear,Fall,Tennessee,87.0,12,1,87.0,4.2,0,1,1,1.0,1,1,0,0.2033469387755102,0.4512474489795918,Low,Medium,1,0,S4,Promo-Habituated Spenders,Express,Venmo,1,1
1313,66,Senior (50-70),Male,Clothing,Winter,Missouri,79.0,19,12,948.0,3.0,0,1,1,1.0,1,0,0,0.204125650260104,0.3799617346938775,Low,Low,0,0,S0,General Buyers,Store Pickup,Bank Transfer,0,0
1314,70,Senior (50-70),Male,Footwear,Summer,Missouri,28.0,23,26,728.0,3.8,0,1,1,1.0,1,0,0,0.3612428971588635,0.2252448979591836,Medium,Low,0,0,S2,Promo-Dependent Buyers,Free Shipping,Credit Card,0,1
1315,42,Mid-Age (35-49),Male,Footwear,Summer,Missouri,67.0,49,1,67.0,3.4,0,1,1,1.0,1,0,0,0.3658775510204081,0.5045229591836735,Medium,Medium,0,1,S0,General Buyers,Free Shipping,Debit Card,0,1
1316,56,Senior (50-70),Male,Clothing,Spring,Mississippi,75.0,29,4,300.0,4.2,0,1,1,1.0,1,1,0,0.3221344537815126,0.4854821428571428,Medium,Medium,0,0,S0,General Buyers,2-Day Shipping,Debit Card,1,1
1317,28,Young Adult (25-34),Male,Accessories,Spring,Arkansas,32.0,14,26,832.0,4.6,0,1,1,1.0,1,1,1,0.370140856342537,0.2448265306122448,Medium,Low,0,0,S2,Promo-Dependent Buyers,Standard,Debit Card,0,1
1318,28,Young Adult (25-34),Male,Clothing,Spring,Kentucky,43.0,19,12,516.0,2.8,0,1,1,1.0,1,0,0,0.188125650260104,0.2104617346938775,Low,Low,0,0,S2,Promo-Dependent Buyers,Free Shipping,Cash,0,0
1319,52,Senior (50-70),Male,Clothing,Spring,Connecticut,93.0,19,26,2418.0,2.7,0,1,1,1.0,1,0,0,0.2487531012404962,0.4232117346938775,Low,Low,1,0,S4,Promo-Habituated Spenders,Express,Credit Card,1,1
1320,65,Senior (50-70),Male,Accessories,Spring,Oklahoma,24.0,48,52,1248.0,4.0,0,1,1,1.0,1,1,0,0.6577551020408162,0.3472959183673469,High,Low,0,1,S0,General Buyers,Standard,Bank Transfer,0,0
1321,56,Senior (50-70),Male,Accessories,Fall,California,31.0,19,1,31.0,3.1,0,1,1,1.0,1,0,0,0.1582040816326531,0.1759617346938775,Low,Low,0,0,S2,Promo-Dependent Buyers,Free Shipping,Debit Card,0,1
1322,59,Senior (50-70),Male,Clothing,Winter,Missouri,84.0,45,4,336.0,3.7,0,1,1,1.0,1,0,0,0.380093637454982,0.5764897959183672,Medium,Medium,1,1,S4,Promo-Habituated Spenders,Express,Bank Transfer,1,0
1323,23,Teen (18-24),Male,Clothing,Winter,Washington,74.0,17,4,296.0,4.0,0,1,1,1.0,1,1,0,0.2326650660264105,0.4078826530612245,Low,Low,0,0,S0,General Buyers,Next Day Air,Bank Transfer,1,0
1324,58,Senior (50-70),Male,Clothing,Spring,New York,62.0,15,4,248.0,4.6,0,1,1,1.0,1,1,1,0.2684201680672268,0.3811785714285713,Low,Low,0,0,S0,General Buyers,Standard,Debit Card,0,1
1325,39,Mid-Age (35-49),Male,Accessories,Summer,Indiana,77.0,11,26,2002.0,3.8,0,1,1,1.0,1,0,0,0.2877735094037614,0.3783954081632652,Low,Low,0,0,S0,General Buyers,Free Shipping,Credit Card,0,1
1326,28,Young Adult (25-34),Male,Accessories,Summer,Oregon,73.0,1,12,876.0,3.5,0,1,1,1.0,1,0,0,0.133921568627451,0.291875,Low,Low,0,0,S0,General Buyers,Express,Cash,1,0
1327,40,Mid-Age (35-49),Male,Footwear,Spring,Texas,50.0,17,12,600.0,3.8,0,1,1,1.0,1,0,0,0.2558807523009203,0.2908826530612244,Low,Low,0,0,S2,Promo-Dependent Buyers,Free Shipping,Cash,0,0
1328,52,Senior (50-70),Male,Outerwear,Winter,Florida,40.0,37,52,2080.0,2.8,0,1,1,1.0,1,0,0,0.494408163265306,0.2891734693877551,High,Low,0,0,S0,General Buyers,Standard,Cash,0,0
1329,37,Mid-Age (35-49),Male,Clothing,Winter,Rhode Island,97.0,40,52,5044.0,3.7,0,1,1,1.0,1,0,0,0.5847755102040817,0.6078545918367346,High,High,1,1,S4,Promo-Habituated Spenders,Standard,Bank Transfer,0,0
1330,70,Senior (50-70),Male,Accessories,Fall,Texas,63.0,50,4,252.0,3.3,0,1,1,1.0,1,0,0,0.3787058823529411,0.486125,Medium,Medium,0,1,S0,General Buyers,Express,Paypal,1,1
1331,30,Young Adult (25-34),Male,Accessories,Fall,Vermont,65.0,20,26,1690.0,2.9,0,1,1,1.0,1,0,0,0.270875550220088,0.317813775510204,Low,Low,0,0,S0,General Buyers,Standard,Paypal,0,1
